seed,variant,alpha,mode,base_margin,adder,margin
130,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
130,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
130,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
130,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
130,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
130,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
130,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
130,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
130,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
130,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
130,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
131,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
131,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
131,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
131,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
131,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
131,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
131,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
131,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
131,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
131,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
131,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
131,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
131,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
131,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
131,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
131,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
131,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
131,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
131,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
131,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
131,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
131,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
131,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
131,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
131,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
131,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
131,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
131,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
131,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
131,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
131,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
131,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
131,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
131,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
131,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
131,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
131,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
131,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
131,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
131,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
131,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
131,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
131,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
131,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
131,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
131,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
131,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
131,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
131,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
131,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
131,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
131,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
131,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
131,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
131,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
131,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
131,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
131,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
131,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
131,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
131,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
131,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
131,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
131,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
131,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
131,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
131,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
131,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
131,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
131,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
131,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
131,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
131,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
131,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
131,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
131,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
131,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
131,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
131,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
131,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
131,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
131,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
131,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
131,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
145,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
145,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
145,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
145,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
145,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
145,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
145,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
145,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
145,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
145,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
145,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
145,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
145,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
145,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
145,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
145,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
145,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
145,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
145,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
145,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
145,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
145,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
145,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
145,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
145,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
145,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
145,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
145,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
145,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
145,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
145,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
145,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
145,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
145,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
145,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
145,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
145,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
145,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
145,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
145,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
145,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
145,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
145,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
145,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
145,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
145,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
145,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
145,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
145,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
145,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
145,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
145,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
145,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
145,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
145,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
145,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
145,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
145,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
145,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
145,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
145,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
145,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
145,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
145,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
145,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
145,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
145,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
145,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
145,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
145,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
145,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
145,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
145,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
145,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
145,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
145,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
145,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
145,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
145,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
145,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
145,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
145,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
145,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
145,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
160,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
160,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
160,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
160,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
160,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
160,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
160,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
160,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
160,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
160,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
160,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
160,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
160,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
160,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
160,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
160,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
160,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
160,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
160,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
160,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
160,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
160,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
160,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
160,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
160,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
160,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
160,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
160,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
160,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
160,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
160,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
160,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
160,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
160,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
160,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
160,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
160,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
160,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
160,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
160,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
160,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
160,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
160,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
160,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
160,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
160,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
160,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
160,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
160,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
160,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
160,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
160,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
160,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
160,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
160,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
160,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
160,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
160,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
160,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
160,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
160,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
160,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
160,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
160,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
160,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
160,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
160,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
160,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
160,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
160,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
160,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
160,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
160,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
160,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
160,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
160,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
160,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
160,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
160,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
160,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
160,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
160,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
160,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
160,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
170,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
170,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
170,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
170,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
170,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
170,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
170,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
170,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
170,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
170,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
170,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
170,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
170,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
170,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
170,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
170,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
170,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
170,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
170,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
170,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
170,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
170,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
170,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
170,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
170,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
170,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
170,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
170,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
170,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
170,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
170,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
170,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
170,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
170,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
170,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
170,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
170,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
170,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
170,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
170,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
170,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
170,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
170,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
170,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
170,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
170,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
170,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
170,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
170,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
170,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
170,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
170,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
170,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
170,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
170,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
170,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
170,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
170,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
170,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
170,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
170,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
170,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
170,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
170,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
170,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
170,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
170,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
170,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
170,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
170,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
170,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
170,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
170,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
170,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
170,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
170,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
170,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
170,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
170,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
170,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
170,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
170,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
170,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
170,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
188,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
188,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
188,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
188,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
188,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
188,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
188,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
188,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
188,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
188,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
188,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
188,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
188,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
188,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
188,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
188,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
188,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
188,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
188,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
188,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
188,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
188,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
188,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
188,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
188,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
188,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
188,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
188,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
188,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
188,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
188,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
188,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
188,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
188,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
188,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
188,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
188,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
188,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
188,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
188,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
188,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
